Date,Karup By (054764),Hagebro (001762),Nørkærbro (001767)
2016-01-03T09:27:00Z,NA,0.6790000000000003,NA
2016-01-03T09:42:00Z,NA,0.677999999999999,NA
2016-01-03T09:57:00Z,NA,0.677999999999999,NA
2016-01-03T10:12:00Z,NA,0.677999999999999,NA
2016-01-03T10:27:00Z,NA,0.6769999999999996,NA
2016-01-03T10:42:00Z,NA,0.6769999999999996,NA
2016-01-03T10:57:00Z,NA,0.6769999999999996,NA
2016-01-03T11:12:00Z,NA,0.6769999999999996,NA
2016-01-03T11:27:00Z,NA,0.6760000000000002,NA
2016-01-03T11:42:00Z,NA,0.6709999999999994,NA
2016-01-03T11:57:00Z,NA,0.6709999999999994,NA
2016-01-03T12:12:00Z,NA,0.6709999999999994,NA
2016-01-03T12:27:00Z,NA,0.6699999999999999,NA
2016-01-03T12:42:00Z,NA,0.6699999999999999,NA
2016-01-03T12:57:00Z,NA,0.6699999999999999,NA
2016-01-03T13:12:00Z,NA,0.6699999999999999,NA
2016-01-03T13:27:00Z,NA,0.6690000000000005,NA
2016-01-03T13:42:00Z,NA,0.6690000000000005,NA
2016-01-03T13:57:00Z,NA,0.6690000000000005,NA
2016-01-03T14:12:00Z,NA,0.6690000000000005,NA
2016-01-03T14:27:00Z,NA,0.6690000000000005,NA
2016-01-03T14:42:00Z,NA,0.6690000000000005,NA
2016-01-03T14:57:00Z,NA,0.6690000000000005,NA
2016-01-03T15:12:00Z,NA,0.6690000000000005,NA
2016-01-03T15:27:00Z,NA,0.6690000000000005,NA
2016-01-03T15:42:00Z,NA,0.6690000000000005,NA
2016-01-03T15:57:00Z,NA,0.6690000000000005,NA
2016-01-03T16:12:00Z,NA,0.6690000000000005,NA
2016-01-03T16:27:00Z,NA,0.6690000000000005,NA
2016-01-03T16:42:00Z,NA,0.6660000000000004,NA
2016-01-03T16:57:00Z,NA,0.6660000000000004,NA
2016-01-03T17:12:00Z,NA,0.6660000000000004,NA
2016-01-03T17:27:00Z,NA,0.6660000000000004,NA
2016-01-03T17:42:00Z,NA,0.6660000000000004,NA
2016-01-03T17:57:00Z,NA,0.6660000000000004,NA
2016-01-03T18:12:00Z,NA,0.6660000000000004,NA
2016-01-03T18:27:00Z,NA,0.6660000000000004,NA
2016-01-03T18:42:00Z,NA,0.6660000000000004,NA
2016-01-03T18:57:00Z,NA,0.6660000000000004,NA
2016-01-03T19:12:00Z,NA,0.6660000000000004,NA
2016-01-03T19:27:00Z,NA,0.6660000000000004,NA
2016-01-03T19:42:00Z,NA,0.6660000000000004,NA
2016-01-03T19:57:00Z,NA,0.6649999999999991,NA
2016-01-03T20:12:00Z,NA,0.6649999999999991,NA
2016-01-03T20:27:00Z,NA,0.6630000000000003,NA
2016-01-03T20:42:00Z,NA,0.6630000000000003,NA
2016-01-03T20:57:00Z,NA,0.6630000000000003,NA
2016-01-03T21:12:00Z,NA,0.6630000000000003,NA
2016-01-03T21:27:00Z,NA,0.6630000000000003,NA
2016-01-03T21:42:00Z,NA,0.6630000000000003,NA
2016-01-03T21:57:00Z,NA,0.6630000000000003,NA
2016-01-03T22:12:00Z,NA,0.6630000000000003,NA
2016-01-03T22:27:00Z,NA,0.6630000000000003,NA
