Date,Place,YGroup,Level,LevelRelative
2020-12-13T23:22:30Z,Nørkærbro,2020,-152.8,-24.8
2020-12-14T00:22:30Z,Nørkærbro,2020,-152.8,-24.8
2020-12-14T01:22:30Z,Nørkærbro,2020,-152.9,-24.9
2020-12-14T02:22:30Z,Nørkærbro,2020,-152.8,-24.9
2020-12-14T03:22:30Z,Nørkærbro,2020,-152.8,-24.8
2020-12-14T04:22:30Z,Nørkærbro,2020,-152.9,-24.9
2020-12-14T05:22:30Z,Nørkærbro,2020,-152.8,-24.8
2020-12-14T06:22:30Z,Nørkærbro,2020,-152.8,-24.9
2020-12-14T07:22:30Z,Nørkærbro,2020,-153,-25
2020-12-14T08:22:30Z,Nørkærbro,2020,-152.9,-24.9
2020-12-14T09:22:30Z,Nørkærbro,2020,-152.8,-24.8
2020-12-14T10:22:30Z,Nørkærbro,2020,-152.8,-24.8
2020-12-14T11:22:30Z,Nørkærbro,2020,-152.8,-24.8
2020-12-14T12:22:30Z,Nørkærbro,2020,-152.6,-24.6
2020-12-14T13:22:30Z,Nørkærbro,2020,-152.5,-24.5
2020-12-14T14:22:30Z,Nørkærbro,2020,-152.3,-24.3
2020-12-14T15:22:30Z,Nørkærbro,2020,-152,-24
2020-12-14T16:22:30Z,Nørkærbro,2020,-151.9,-24
2020-12-14T17:22:30Z,Nørkærbro,2020,-151.8,-23.8
2020-12-14T18:22:30Z,Nørkærbro,2020,-151.7,-23.7
2020-12-14T19:22:30Z,Nørkærbro,2020,-151.6,-23.6
2020-12-14T20:22:30Z,Nørkærbro,2020,-151.4,-23.5
2020-12-14T21:22:30Z,Nørkærbro,2020,-151.1,-23.2
2020-12-14T22:22:30Z,Nørkærbro,2020,-151.3,-23.3
2020-12-14T23:22:30Z,Nørkærbro,2020,-151,-23
2020-12-15T00:22:30Z,Nørkærbro,2020,-150.7,-22.8
2020-12-15T01:22:30Z,Nørkærbro,2020,-150.7,-22.8
2020-12-15T02:22:30Z,Nørkærbro,2020,-150.6,-22.7
2020-12-15T03:22:30Z,Nørkærbro,2020,-150.5,-22.6
2020-12-15T04:22:30Z,Nørkærbro,2020,-150.3,-22.4
2020-12-13T00:22:30Z,Nørkærbro,2021,-136.8,-8.6
2020-12-13T01:22:30Z,Nørkærbro,2021,-136.4,-8.2
2020-12-13T02:22:30Z,Nørkærbro,2021,-136.4,-8.2
2020-12-13T03:22:30Z,Nørkærbro,2021,-136.2,-8
2020-12-13T04:22:30Z,Nørkærbro,2021,-136.2,-8.1
2020-12-13T05:22:30Z,Nørkærbro,2021,-136.1,-7.9
2020-12-13T06:22:30Z,Nørkærbro,2021,-136.2,-8
2020-12-13T07:22:30Z,Nørkærbro,2021,-136.1,-7.9
2020-12-13T08:22:30Z,Nørkærbro,2021,-136.3,-8.2
2020-12-13T09:22:30Z,Nørkærbro,2021,-136.3,-8.1
2020-12-13T10:22:30Z,Nørkærbro,2021,-136.2,-8
2020-12-13T11:22:30Z,Nørkærbro,2021,-136.3,-8.1
2020-12-13T12:22:30Z,Nørkærbro,2021,-136.6,-8.4
2020-12-13T13:22:30Z,Nørkærbro,2021,-136.3,-8.1
2020-12-13T14:22:30Z,Nørkærbro,2021,-136.3,-8.1
2020-12-13T15:22:30Z,Nørkærbro,2021,-136.5,-8.3
2020-12-13T16:22:30Z,Nørkærbro,2021,-136.5,-8.3
2020-12-13T17:22:30Z,Nørkærbro,2021,-136.5,-8.3
2020-12-13T18:22:30Z,Nørkærbro,2021,-136.7,-8.5
2020-12-13T19:22:30Z,Nørkærbro,2021,-136.8,-8.6
2020-12-13T20:22:30Z,Nørkærbro,2021,-136.8,-8.6
2020-12-13T21:22:30Z,Nørkærbro,2021,-137,-8.8
2020-12-13T22:22:30Z,Nørkærbro,2021,-137.1,-8.8
2020-12-13T23:22:30Z,Nørkærbro,2021,-136.9,-8.7
2020-12-14T00:22:30Z,Nørkærbro,2021,-136.9,-8.8
2020-12-14T01:22:30Z,Nørkærbro,2021,-136.7,-8.6
2020-12-14T02:22:30Z,Nørkærbro,2021,-136.9,-8.8
2020-12-14T03:22:30Z,Nørkærbro,2021,-136.3,-8.2
2020-12-14T04:22:30Z,Nørkærbro,2021,-136.6,-8.5
2020-12-14T05:22:30Z,Nørkærbro,2021,-136.4,-8.3
2020-12-14T06:22:30Z,Nørkærbro,2021,-136.3,-8.2
2020-12-14T07:22:30Z,Nørkærbro,2021,-135.7,-7.6
2020-12-14T08:22:30Z,Nørkærbro,2021,-135.7,-7.6
2020-12-14T09:22:30Z,Nørkærbro,2021,-135.6,-7.5
2020-12-14T10:22:30Z,Nørkærbro,2021,-135.5,-7.4
2020-12-14T11:22:30Z,Nørkærbro,2021,-135.2,-7.1
2020-12-14T12:22:30Z,Nørkærbro,2021,-135.1,-7
2020-12-14T13:22:30Z,Nørkærbro,2021,-135.1,-7
2020-12-14T14:22:30Z,Nørkærbro,2021,-134.7,-6.6
2020-12-14T15:22:30Z,Nørkærbro,2021,-135.1,-7
2020-12-14T16:22:30Z,Nørkærbro,2021,-134.9,-6.9
2020-12-14T17:22:30Z,Nørkærbro,2021,-135.2,-7.1
2020-12-14T18:22:30Z,Nørkærbro,2021,-135.1,-7
2020-12-14T19:22:30Z,Nørkærbro,2021,-134.8,-6.7
2020-12-14T20:22:30Z,Nørkærbro,2021,-135.1,-7
2020-12-14T21:22:30Z,Nørkærbro,2021,-134.8,-6.7
2020-12-14T22:22:30Z,Nørkærbro,2021,-134.8,-6.7
2020-12-14T23:22:30Z,Nørkærbro,2021,-134.8,-6.7
2020-12-15T00:22:30Z,Nørkærbro,2021,-134.6,-6.6
2020-12-15T01:22:30Z,Nørkærbro,2021,-134.9,-6.9
2020-12-15T02:22:30Z,Nørkærbro,2021,-134.9,-7
2020-12-15T03:22:30Z,Nørkærbro,2021,-134.8,-6.8
2020-12-15T04:22:30Z,Nørkærbro,2021,-134.8,-6.8
2020-12-15T05:00:00Z,Nørkærbro,2021,-134.9,-6.9
