Place,Day,Avg
Hagebro,258,12.291090070271201
Hagebro,259,12.198048418238265
Hagebro,260,12.105402488898786
Hagebro,261,12.009401641396272
Hagebro,262,11.910840012072683
Hagebro,263,11.815287489722747
Hagebro,264,11.731056024426211
Hagebro,265,11.67288808772907
Hagebro,266,11.614662281277457
Hagebro,267,11.549144439583866
Hagebro,268,11.483438946708182
Hagebro,269,11.416064798134322
Hagebro,270,11.347075100586782
Hagebro,271,11.273644694374116
Hagebro,272,11.195653142914823
Hagebro,273,11.132154679013132
Hagebro,274,11.062292927861058
Hagebro,275,10.986583691358813
Hagebro,276,10.921748821927169
Hagebro,277,10.834172425926713
Hagebro,278,10.753557986602598
Hagebro,279,10.678911289213964
Hagebro,280,10.60280913867633
Hagebro,281,10.51367843875598
Hagebro,282,10.420813615407287
Hagebro,283,10.333844694642258
Hagebro,284,10.25376714816204
Hagebro,285,10.177393558459197
Hagebro,286,10.11691075053527
Hagebro,287,10.063843018698702
Hagebro,288,9.997010888949907
Hagebro,289,9.898206099689968
Hagebro,290,9.787645277232448
Hagebro,291,9.66836027802698
Hagebro,292,9.5432075215839
Hagebro,293,9.414409597965067
Hagebro,294,9.284402972805422
Hagebro,295,9.158089423358948
Hagebro,296,9.040193719137326
Hagebro,297,8.952195281720089
Hagebro,298,8.84975013856426
Hagebro,299,8.74193902568752
Hagebro,300,8.644999769621107
Hagebro,301,8.546017434751676
Hagebro,302,8.462478831387328
Hagebro,303,8.373429061047235
Hagebro,304,8.286370031491566
Hagebro,305,8.196281705838723
Hagebro,306,8.10661024242062
Hagebro,307,8.02831915179082
Hagebro,308,7.953887508165628
Hagebro,309,7.870077039666823
Hagebro,310,7.785615570425697
Hagebro,311,7.710550286247509
Hagebro,312,7.647024770070412
Hagebro,313,7.581456863931315
Hagebro,314,7.506501348985255
Hagebro,315,7.437200273716438
Hagebro,316,7.373888988537835
Hagebro,317,7.300721591866656
Hagebro,318,7.230558530979855
Hagebro,319,7.178389101101861
Hagebro,320,7.145408505378217
Hagebro,321,7.128706345262142
Hagebro,322,7.11493906415615
Hagebro,323,7.1048479083451666
Hagebro,324,7.071738377473122
Hagebro,325,7.007673128607539
Hagebro,326,6.93338570166049
Hagebro,327,6.856656846071469
Hagebro,328,6.780182191693589
Hagebro,329,6.705931819194654
Hagebro,330,6.641362129769013
Hagebro,331,6.582789023848855
Hagebro,332,6.524281987812342
Hagebro,333,6.461442547335266
Hagebro,334,6.399818123372133
Hagebro,335,6.354067271945993
Hagebro,336,6.298071853756471
Hagebro,337,6.255704417275019
Hagebro,338,6.188799187478243
Hagebro,339,6.08136754030548
Hagebro,340,5.9578421946833595
Hagebro,341,5.841368828357264
Hagebro,342,5.729881178940803
Hagebro,343,5.621737312349509
Hagebro,344,5.51784842346062
Hagebro,345,5.420752062864938
Hagebro,346,5.322893856963981
Hagebro,347,5.21829811792462
Hagebro,348,5.129056280027609
Hagebro,349,5.084462698964259
Hagebro,350,5.0620204492251615
Hagebro,351,5.0406314099111
Hagebro,352,5.028405994840858
Hagebro,353,5.014823619361931
Hagebro,354,5.0001416270247665
Hagebro,355,4.984773810932814
Hagebro,356,4.965890372744287
Hagebro,357,4.9313465674579895
Hagebro,358,4.918522134188513
Hagebro,359,4.909119835337938
Hagebro,360,4.896184969437555
Hagebro,361,4.880194521497162
Hagebro,362,4.851050797441977
Hagebro,363,4.831625145355035
Hagebro,364,4.818999693034899
Hagebro,365,4.808659694447403
Hagebro,366,4.807177235983854
