Date,Place,Level,LevelRelative
2021-01-12T01:15:00Z,Omme Å - Sønderskov bro (001855),-1.423,0.119
2021-01-12T01:15:00Z,Fjederholt Å - A18 (052386),0.615,-0.108
2021-01-12T01:00:00Z,Vorgod Å - Vandmøllen (055416),1.114,0.09
2021-01-12T01:00:00Z,Skjern Å - Sandfeldvej (055414),1.161,0.048
2021-01-12T01:00:00Z,Skjern Å - Gjaldbæk bro (017898),1.268,0.14
2021-01-12T01:00:00Z,Skjern Å - Alergaard (001862),-4.158,0.029
2021-01-12T01:00:00Z,Rind Å - Arnborg kirke (054757),1.045,0.067
2021-01-12T01:00:00Z,Omme Å - Sønderskov bro (001855),-1.425,0.117
2021-01-12T01:00:00Z,Fjederholt Å - A18 (052386),0.614,-0.109
2021-01-12T00:45:00Z,Vorgod Å - Vandmøllen (055416),1.105,0.081
2021-01-12T00:45:00Z,Skjern Å - Sandfeldvej (055414),1.154,0.041
2021-01-12T00:45:00Z,Skjern Å - Gjaldbæk bro (017898),1.261,0.133
2021-01-12T00:45:00Z,Skjern Å - Alergaard (001862),-4.169,0.018
2021-01-12T00:45:00Z,Rind Å - Arnborg kirke (054757),1.038,0.06
2021-01-12T00:45:00Z,Omme Å - Sønderskov bro (001855),-1.426,0.116
2021-01-12T00:45:00Z,Fjederholt Å - A18 (052386),0.614,-0.109
2021-01-12T00:30:00Z,Vorgod Å - Vandmøllen (055416),1.1,0.076
2021-01-12T00:30:00Z,Skjern Å - Sandfeldvej (055414),1.145,0.032
2021-01-12T00:30:00Z,Skjern Å - Gjaldbæk bro (017898),1.255,0.127
2021-01-12T00:30:00Z,Skjern Å - Alergaard (001862),-4.176,0.011
2021-01-12T00:30:00Z,Rind Å - Arnborg kirke (054757),1.036,0.058
2021-01-12T00:30:00Z,Omme Å - Sønderskov bro (001855),-1.427,0.115
2021-01-12T00:30:00Z,Fjederholt Å - A18 (052386),0.611,-0.112
2021-01-12T00:15:00Z,Vorgod Å - Vandmøllen (055416),1.094,0.07
2021-01-12T00:15:00Z,Skjern Å - Sandfeldvej (055414),1.139,0.026
2021-01-12T00:15:00Z,Skjern Å - Gjaldbæk bro (017898),1.249,0.121
2021-01-12T00:15:00Z,Skjern Å - Alergaard (001862),-4.177,0.01
2021-01-12T00:15:00Z,Rind Å - Arnborg kirke (054757),1.029,0.051
2021-01-12T00:15:00Z,Omme Å - Sønderskov bro (001855),-1.429,0.113
2021-01-12T00:15:00Z,Fjederholt Å - A18 (052386),0.61,-0.113
2021-01-12T00:00:00Z,Vorgod Å - Vandmøllen (055416),1.087,0.063
2021-01-12T00:00:00Z,Skjern Å - Sandfeldvej (055414),1.132,0.019
2021-01-12T00:00:00Z,Skjern Å - Gjaldbæk bro (017898),1.248,0.12
2021-01-12T00:00:00Z,Skjern Å - Alergaard (001862),-4.18,0.007
2021-01-12T00:00:00Z,Rind Å - Arnborg kirke (054757),1.02,0.042
2021-01-12T00:00:00Z,Omme Å - Sønderskov bro (001855),-1.43,0.112
2021-01-12T00:00:00Z,Fjederholt Å - A18 (052386),0.61,-0.113
2021-01-11T23:45:00Z,Vorgod Å - Vandmøllen (055416),1.078,0.051
2021-01-11T23:45:00Z,Skjern Å - Sandfeldvej (055414),1.125,0.01
2021-01-11T23:45:00Z,Skjern Å - Gjaldbæk bro (017898),1.241,0.111
2021-01-11T23:45:00Z,Skjern Å - Alergaard (001862),-4.186,0
2021-01-11T23:45:00Z,Rind Å - Arnborg kirke (054757),1.012,0.031
2021-01-11T23:45:00Z,Omme Å - Sønderskov bro (001855),-1.431,0.109
2021-01-11T23:45:00Z,Fjederholt Å - A18 (052386),0.608,-0.114
2021-01-11T23:30:00Z,Vorgod Å - Vandmøllen (055416),1.073,0.046
2021-01-11T23:30:00Z,Skjern Å - Sandfeldvej (055414),1.116,0.001
2021-01-11T23:30:00Z,Skjern Å - Gjaldbæk bro (017898),1.239,0.109
2021-01-11T23:30:00Z,Skjern Å - Alergaard (001862),-4.188,-0.002
2021-01-11T23:30:00Z,Rind Å - Arnborg kirke (054757),1.008,0.027
2021-01-11T23:30:00Z,Omme Å - Sønderskov bro (001855),-1.432,0.108
2021-01-11T23:30:00Z,Fjederholt Å - A18 (052386),0.607,-0.115
2021-01-11T23:15:00Z,Vorgod Å - Vandmøllen (055416),1.066,0.039
2021-01-11T23:15:00Z,Skjern Å - Sandfeldvej (055414),1.11,-0.005
2021-01-11T23:15:00Z,Skjern Å - Gjaldbæk bro (017898),1.233,0.103
2021-01-11T23:15:00Z,Skjern Å - Alergaard (001862),-4.2,-0.014
2021-01-11T23:15:00Z,Rind Å - Arnborg kirke (054757),1,0.019
2021-01-11T23:15:00Z,Omme Å - Sønderskov bro (001855),-1.433,0.107
2021-01-11T23:15:00Z,Fjederholt Å - A18 (052386),0.604,-0.118
2021-01-11T23:00:00Z,Vorgod Å - Vandmøllen (055416),1.059,0.032
2021-01-11T23:00:00Z,Skjern Å - Sandfeldvej (055414),1.103,-0.012
2021-01-11T23:00:00Z,Skjern Å - Gjaldbæk bro (017898),1.23,0.1
2021-01-11T23:00:00Z,Skjern Å - Alergaard (001862),-4.2,-0.014
2021-01-11T23:00:00Z,Rind Å - Arnborg kirke (054757),0.998,0.017
2021-01-11T23:00:00Z,Omme Å - Sønderskov bro (001855),-1.435,0.105
2021-01-11T23:00:00Z,Fjederholt Å - A18 (052386),0.601,-0.121
2021-01-11T22:45:00Z,Vorgod Å - Vandmøllen (055416),1.051,0.024
2021-01-11T22:45:00Z,Skjern Å - Sandfeldvej (055414),1.095,-0.02
2021-01-11T22:45:00Z,Skjern Å - Gjaldbæk bro (017898),1.224,0.094
2021-01-11T22:45:00Z,Skjern Å - Alergaard (001862),-4.201,-0.015
2021-01-11T22:45:00Z,Rind Å - Arnborg kirke (054757),0.992,0.011
2021-01-11T22:45:00Z,Omme Å - Sønderskov bro (001855),-1.436,0.104
2021-01-11T22:45:00Z,Fjederholt Å - A18 (052386),0.598,-0.124
2021-01-11T22:30:00Z,Vorgod Å - Vandmøllen (055416),1.045,0.018
2021-01-11T22:30:00Z,Skjern Å - Sandfeldvej (055414),1.087,-0.028
2021-01-11T22:30:00Z,Skjern Å - Gjaldbæk bro (017898),1.22,0.09
2021-01-11T22:30:00Z,Skjern Å - Alergaard (001862),-4.204,-0.018
2021-01-11T22:30:00Z,Rind Å - Arnborg kirke (054757),0.978,-0.003
2021-01-11T22:30:00Z,Omme Å - Sønderskov bro (001855),-1.437,0.103
2021-01-11T22:30:00Z,Fjederholt Å - A18 (052386),0.594,-0.128
2021-01-11T22:15:00Z,Vorgod Å - Vandmøllen (055416),1.036,0.009
2021-01-11T22:15:00Z,Skjern Å - Sandfeldvej (055414),1.082,-0.033
2021-01-11T22:15:00Z,Skjern Å - Gjaldbæk bro (017898),1.215,0.085
2021-01-11T22:15:00Z,Skjern Å - Alergaard (001862),-4.211,-0.025
2021-01-11T22:15:00Z,Rind Å - Arnborg kirke (054757),0.977,-0.004
2021-01-11T22:15:00Z,Omme Å - Sønderskov bro (001855),-1.439,0.101
2021-01-11T22:15:00Z,Fjederholt Å - A18 (052386),0.587,-0.135
2021-01-11T22:00:00Z,Vorgod Å - Vandmøllen (055416),1.026,-0.001
2021-01-11T22:00:00Z,Skjern Å - Sandfeldvej (055414),1.073,-0.042
2021-01-11T22:00:00Z,Skjern Å - Gjaldbæk bro (017898),1.216,0.086
2021-01-11T22:00:00Z,Skjern Å - Alergaard (001862),-4.211,-0.025
2021-01-11T22:00:00Z,Rind Å - Arnborg kirke (054757),0.974,-0.007
2021-01-11T22:00:00Z,Omme Å - Sønderskov bro (001855),-1.442,0.098
2021-01-11T22:00:00Z,Fjederholt Å - A18 (052386),0.587,-0.135
2021-01-11T21:45:00Z,Vorgod Å - Vandmøllen (055416),1.022,-0.005
2021-01-11T21:45:00Z,Skjern Å - Sandfeldvej (055414),1.065,-0.05
2021-01-11T21:45:00Z,Skjern Å - Gjaldbæk bro (017898),1.21,0.08
2021-01-11T21:45:00Z,Skjern Å - Alergaard (001862),-4.219,-0.033
2021-01-11T21:45:00Z,Rind Å - Arnborg kirke (054757),0.964,-0.017
2021-01-11T21:45:00Z,Omme Å - Sønderskov bro (001855),-1.443,0.097
2021-01-11T21:45:00Z,Fjederholt Å - A18 (052386),0.582,-0.14
2021-01-11T21:30:00Z,Vorgod Å - Vandmøllen (055416),1.013,-0.014
2021-01-11T21:30:00Z,Skjern Å - Sandfeldvej (055414),1.056,-0.059
2021-01-11T21:30:00Z,Skjern Å - Gjaldbæk bro (017898),1.202,0.072
2021-01-11T21:30:00Z,Skjern Å - Alergaard (001862),-4.225,-0.039
2021-01-11T21:30:00Z,Rind Å - Arnborg kirke (054757),0.959,-0.022
2021-01-11T21:30:00Z,Omme Å - Sønderskov bro (001855),-1.445,0.095
2021-01-11T21:30:00Z,Fjederholt Å - A18 (052386),0.577,-0.145
2021-01-11T21:15:00Z,Vorgod Å - Vandmøllen (055416),1.005,-0.022
2021-01-11T21:15:00Z,Skjern Å - Sandfeldvej (055414),1.049,-0.066
2021-01-11T21:15:00Z,Skjern Å - Gjaldbæk bro (017898),1.199,0.069
2021-01-11T21:15:00Z,Skjern Å - Alergaard (001862),-4.23,-0.044
2021-01-11T21:15:00Z,Rind Å - Arnborg kirke (054757),0.954,-0.027
2021-01-11T21:15:00Z,Omme Å - Sønderskov bro (001855),-1.446,0.094
2021-01-11T21:15:00Z,Fjederholt Å - A18 (052386),0.574,-0.148
2021-01-11T21:00:00Z,Vorgod Å - Vandmøllen (055416),0.996,-0.031
2021-01-11T21:00:00Z,Skjern Å - Sandfeldvej (055414),1.041,-0.074
2021-01-11T21:00:00Z,Skjern Å - Gjaldbæk bro (017898),1.195,0.065
2021-01-11T21:00:00Z,Skjern Å - Alergaard (001862),-4.236,-0.05
2021-01-11T21:00:00Z,Rind Å - Arnborg kirke (054757),0.95,-0.031
2021-01-11T21:00:00Z,Omme Å - Sønderskov bro (001855),-1.449,0.091
2021-01-11T21:00:00Z,Fjederholt Å - A18 (052386),0.571,-0.151
2021-01-11T20:45:00Z,Vorgod Å - Vandmøllen (055416),0.989,-0.038
2021-01-11T20:45:00Z,Skjern Å - Sandfeldvej (055414),1.035,-0.08
2021-01-11T20:45:00Z,Skjern Å - Gjaldbæk bro (017898),1.188,0.058
2021-01-11T20:45:00Z,Skjern Å - Alergaard (001862),-4.239,-0.053
2021-01-11T20:45:00Z,Rind Å - Arnborg kirke (054757),0.941,-0.04
2021-01-11T20:45:00Z,Omme Å - Sønderskov bro (001855),-1.45,0.09
2021-01-11T20:45:00Z,Fjederholt Å - A18 (052386),0.568,-0.154
2021-01-11T20:30:00Z,Vorgod Å - Vandmøllen (055416),0.983,-0.044
2021-01-11T20:30:00Z,Skjern Å - Sandfeldvej (055414),1.028,-0.087
2021-01-11T20:30:00Z,Skjern Å - Gjaldbæk bro (017898),1.185,0.055
2021-01-11T20:30:00Z,Skjern Å - Alergaard (001862),-4.244,-0.058
2021-01-11T20:30:00Z,Rind Å - Arnborg kirke (054757),0.943,-0.038
2021-01-11T20:30:00Z,Omme Å - Sønderskov bro (001855),-1.452,0.088
2021-01-11T20:30:00Z,Fjederholt Å - A18 (052386),0.564,-0.158
2021-01-11T20:15:00Z,Vorgod Å - Vandmøllen (055416),0.976,-0.051
2021-01-11T20:15:00Z,Skjern Å - Sandfeldvej (055414),1.023,-0.092
2021-01-11T20:15:00Z,Skjern Å - Gjaldbæk bro (017898),1.185,0.055
2021-01-11T20:15:00Z,Skjern Å - Alergaard (001862),-4.244,-0.058
2021-01-11T20:15:00Z,Rind Å - Arnborg kirke (054757),0.933,-0.048
2021-01-11T20:15:00Z,Omme Å - Sønderskov bro (001855),-1.454,0.086
2021-01-11T20:15:00Z,Fjederholt Å - A18 (052386),0.56,-0.162
2021-01-11T20:00:00Z,Vorgod Å - Vandmøllen (055416),0.969,-0.058
2021-01-11T20:00:00Z,Skjern Å - Sandfeldvej (055414),1.016,-0.099
2021-01-11T20:00:00Z,Skjern Å - Gjaldbæk bro (017898),1.178,0.048
2021-01-11T20:00:00Z,Skjern Å - Alergaard (001862),-4.252,-0.066
2021-01-11T20:00:00Z,Rind Å - Arnborg kirke (054757),0.931,-0.05
2021-01-11T20:00:00Z,Omme Å - Sønderskov bro (001855),-1.455,0.085
2021-01-11T20:00:00Z,Fjederholt Å - A18 (052386),0.556,-0.166
2021-01-11T19:45:00Z,Vorgod Å - Vandmøllen (055416),0.963,-0.064
2021-01-11T19:45:00Z,Skjern Å - Sandfeldvej (055414),1.009,-0.106
2021-01-11T19:45:00Z,Skjern Å - Gjaldbæk bro (017898),1.177,0.047
2021-01-11T19:45:00Z,Skjern Å - Alergaard (001862),-4.255,-0.069
2021-01-11T19:45:00Z,Rind Å - Arnborg kirke (054757),0.925,-0.056
2021-01-11T19:45:00Z,Omme Å - Sønderskov bro (001855),-1.456,0.084
2021-01-11T19:45:00Z,Fjederholt Å - A18 (052386),0.553,-0.169
2021-01-11T19:30:00Z,Vorgod Å - Vandmøllen (055416),0.959,-0.068
2021-01-11T19:30:00Z,Skjern Å - Sandfeldvej (055414),1.002,-0.113
2021-01-11T19:30:00Z,Skjern Å - Gjaldbæk bro (017898),1.173,0.043
2021-01-11T19:30:00Z,Skjern Å - Alergaard (001862),-4.257,-0.071
2021-01-11T19:30:00Z,Rind Å - Arnborg kirke (054757),0.918,-0.063
2021-01-11T19:30:00Z,Omme Å - Sønderskov bro (001855),-1.458,0.082
2021-01-11T19:30:00Z,Fjederholt Å - A18 (052386),0.549,-0.173
2021-01-11T19:15:00Z,Vorgod Å - Vandmøllen (055416),0.95,-0.077
2021-01-11T19:15:00Z,Skjern Å - Sandfeldvej (055414),0.996,-0.119
2021-01-11T19:15:00Z,Skjern Å - Gjaldbæk bro (017898),1.169,0.039
2021-01-11T19:15:00Z,Skjern Å - Alergaard (001862),-4.26,-0.074
2021-01-11T19:15:00Z,Rind Å - Arnborg kirke (054757),0.915,-0.066
2021-01-11T19:15:00Z,Omme Å - Sønderskov bro (001855),-1.459,0.081
2021-01-11T19:15:00Z,Fjederholt Å - A18 (052386),0.547,-0.175
2021-01-11T19:00:00Z,Vorgod Å - Vandmøllen (055416),0.945,-0.082
2021-01-11T19:00:00Z,Skjern Å - Sandfeldvej (055414),0.993,-0.122
2021-01-11T19:00:00Z,Skjern Å - Gjaldbæk bro (017898),1.163,0.033
2021-01-11T19:00:00Z,Skjern Å - Alergaard (001862),-4.264,-0.078
2021-01-11T19:00:00Z,Rind Å - Arnborg kirke (054757),0.909,-0.072
2021-01-11T19:00:00Z,Omme Å - Sønderskov bro (001855),-1.461,0.079
2021-01-11T19:00:00Z,Fjederholt Å - A18 (052386),0.544,-0.178
2021-01-11T18:45:00Z,Vorgod Å - Vandmøllen (055416),0.941,-0.086
2021-01-11T18:45:00Z,Skjern Å - Sandfeldvej (055414),0.988,-0.127
2021-01-11T18:45:00Z,Skjern Å - Gjaldbæk bro (017898),1.166,0.036
2021-01-11T18:45:00Z,Skjern Å - Alergaard (001862),-4.268,-0.082
2021-01-11T18:45:00Z,Rind Å - Arnborg kirke (054757),0.905,-0.076
2021-01-11T18:45:00Z,Omme Å - Sønderskov bro (001855),-1.462,0.078
2021-01-11T18:45:00Z,Fjederholt Å - A18 (052386),0.54,-0.182
2021-01-11T18:30:00Z,Vorgod Å - Vandmøllen (055416),0.937,-0.09
2021-01-11T18:30:00Z,Skjern Å - Sandfeldvej (055414),0.984,-0.131
2021-01-11T18:30:00Z,Skjern Å - Gjaldbæk bro (017898),1.16,0.03
2021-01-11T18:30:00Z,Skjern Å - Alergaard (001862),-4.266,-0.08
2021-01-11T18:30:00Z,Rind Å - Arnborg kirke (054757),0.898,-0.083
2021-01-11T18:30:00Z,Omme Å - Sønderskov bro (001855),-1.465,0.075
2021-01-11T18:30:00Z,Fjederholt Å - A18 (052386),0.538,-0.184
2021-01-11T18:15:00Z,Vorgod Å - Vandmøllen (055416),0.93,-0.097
2021-01-11T18:15:00Z,Skjern Å - Sandfeldvej (055414),0.98,-0.135
2021-01-11T18:15:00Z,Skjern Å - Gjaldbæk bro (017898),1.153,0.023
2021-01-11T18:15:00Z,Skjern Å - Alergaard (001862),-4.271,-0.085
2021-01-11T18:15:00Z,Rind Å - Arnborg kirke (054757),0.902,-0.079
2021-01-11T18:15:00Z,Omme Å - Sønderskov bro (001855),-1.466,0.074
2021-01-11T18:15:00Z,Fjederholt Å - A18 (052386),0.534,-0.188
2021-01-11T18:00:00Z,Vorgod Å - Vandmøllen (055416),0.924,-0.103
2021-01-11T18:00:00Z,Skjern Å - Sandfeldvej (055414),0.976,-0.139
2021-01-11T18:00:00Z,Skjern Å - Gjaldbæk bro (017898),1.152,0.022
2021-01-11T18:00:00Z,Skjern Å - Alergaard (001862),-4.274,-0.088
2021-01-11T18:00:00Z,Rind Å - Arnborg kirke (054757),0.892,-0.089
2021-01-11T18:00:00Z,Omme Å - Sønderskov bro (001855),-1.468,0.072
2021-01-11T18:00:00Z,Fjederholt Å - A18 (052386),0.53,-0.192
2021-01-11T17:45:00Z,Vorgod Å - Vandmøllen (055416),0.922,-0.105
2021-01-11T17:45:00Z,Skjern Å - Sandfeldvej (055414),0.974,-0.141
2021-01-11T17:45:00Z,Skjern Å - Gjaldbæk bro (017898),1.147,0.017
2021-01-11T17:45:00Z,Skjern Å - Alergaard (001862),-4.283,-0.097
2021-01-11T17:45:00Z,Rind Å - Arnborg kirke (054757),0.888,-0.093
2021-01-11T17:45:00Z,Omme Å - Sønderskov bro (001855),-1.469,0.071
2021-01-11T17:45:00Z,Fjederholt Å - A18 (052386),0.528,-0.194
2021-01-11T17:30:00Z,Vorgod Å - Vandmøllen (055416),0.913,-0.114
2021-01-11T17:30:00Z,Skjern Å - Sandfeldvej (055414),0.969,-0.146
2021-01-11T17:30:00Z,Skjern Å - Gjaldbæk bro (017898),1.148,0.018
2021-01-11T17:30:00Z,Skjern Å - Alergaard (001862),-4.28,-0.094
2021-01-11T17:30:00Z,Rind Å - Arnborg kirke (054757),0.887,-0.094
2021-01-11T17:30:00Z,Omme Å - Sønderskov bro (001855),-1.47,0.07
2021-01-11T17:30:00Z,Fjederholt Å - A18 (052386),0.525,-0.197
2021-01-11T17:15:00Z,Vorgod Å - Vandmøllen (055416),0.911,-0.116
2021-01-11T17:15:00Z,Skjern Å - Sandfeldvej (055414),0.967,-0.148
2021-01-11T17:15:00Z,Skjern Å - Gjaldbæk bro (017898),1.146,0.016
2021-01-11T17:15:00Z,Skjern Å - Alergaard (001862),-4.279,-0.093
2021-01-11T17:15:00Z,Rind Å - Arnborg kirke (054757),0.885,-0.096
2021-01-11T17:15:00Z,Omme Å - Sønderskov bro (001855),-1.471,0.069
2021-01-11T17:15:00Z,Fjederholt Å - A18 (052386),0.521,-0.201
2021-01-11T17:00:00Z,Vorgod Å - Vandmøllen (055416),0.906,-0.121
2021-01-11T17:00:00Z,Skjern Å - Sandfeldvej (055414),0.964,-0.151
2021-01-11T17:00:00Z,Skjern Å - Gjaldbæk bro (017898),1.142,0.012
2021-01-11T17:00:00Z,Skjern Å - Alergaard (001862),-4.282,-0.096
2021-01-11T17:00:00Z,Rind Å - Arnborg kirke (054757),0.879,-0.102
2021-01-11T17:00:00Z,Omme Å - Sønderskov bro (001855),-1.472,0.068
2021-01-11T17:00:00Z,Fjederholt Å - A18 (052386),0.52,-0.202
2021-01-11T16:45:00Z,Vorgod Å - Vandmøllen (055416),0.901,-0.126
2021-01-11T16:45:00Z,Skjern Å - Sandfeldvej (055414),0.961,-0.154
2021-01-11T16:45:00Z,Skjern Å - Gjaldbæk bro (017898),1.139,0.009
2021-01-11T16:45:00Z,Skjern Å - Alergaard (001862),-4.292,-0.106
2021-01-11T16:45:00Z,Rind Å - Arnborg kirke (054757),0.874,-0.107
2021-01-11T16:45:00Z,Omme Å - Sønderskov bro (001855),-1.474,0.066
2021-01-11T16:45:00Z,Fjederholt Å - A18 (052386),0.515,-0.207
2021-01-11T16:30:00Z,Vorgod Å - Vandmøllen (055416),0.896,-0.131
2021-01-11T16:30:00Z,Skjern Å - Sandfeldvej (055414),0.96,-0.155
2021-01-11T16:30:00Z,Skjern Å - Gjaldbæk bro (017898),1.134,0.004
2021-01-11T16:30:00Z,Skjern Å - Alergaard (001862),-4.286,-0.1
2021-01-11T16:30:00Z,Rind Å - Arnborg kirke (054757),0.874,-0.107
2021-01-11T16:30:00Z,Omme Å - Sønderskov bro (001855),-1.474,0.066
2021-01-11T16:30:00Z,Fjederholt Å - A18 (052386),0.513,-0.209
2021-01-11T16:15:00Z,Vorgod Å - Vandmøllen (055416),0.891,-0.136
2021-01-11T16:15:00Z,Skjern Å - Sandfeldvej (055414),0.958,-0.157
2021-01-11T16:15:00Z,Skjern Å - Gjaldbæk bro (017898),1.132,0.002
2021-01-11T16:15:00Z,Skjern Å - Alergaard (001862),-4.292,-0.106
2021-01-11T16:15:00Z,Rind Å - Arnborg kirke (054757),0.87,-0.111
2021-01-11T16:15:00Z,Omme Å - Sønderskov bro (001855),-1.475,0.065
2021-01-11T16:15:00Z,Fjederholt Å - A18 (052386),0.512,-0.21
2021-01-11T16:00:00Z,Vorgod Å - Vandmøllen (055416),0.887,-0.14
2021-01-11T16:00:00Z,Skjern Å - Sandfeldvej (055414),0.957,-0.158
2021-01-11T16:00:00Z,Skjern Å - Gjaldbæk bro (017898),1.132,0.002
2021-01-11T16:00:00Z,Skjern Å - Alergaard (001862),-4.289,-0.103
2021-01-11T16:00:00Z,Rind Å - Arnborg kirke (054757),0.866,-0.115
2021-01-11T16:00:00Z,Omme Å - Sønderskov bro (001855),-1.476,0.064
2021-01-11T16:00:00Z,Fjederholt Å - A18 (052386),0.508,-0.214
2021-01-11T15:45:00Z,Vorgod Å - Vandmøllen (055416),0.883,-0.144
2021-01-11T15:45:00Z,Skjern Å - Sandfeldvej (055414),0.954,-0.161
2021-01-11T15:45:00Z,Skjern Å - Gjaldbæk bro (017898),1.125,-0.005
2021-01-11T15:45:00Z,Skjern Å - Alergaard (001862),-4.297,-0.111
2021-01-11T15:45:00Z,Rind Å - Arnborg kirke (054757),0.86,-0.121
2021-01-11T15:45:00Z,Omme Å - Sønderskov bro (001855),-1.477,0.063
2021-01-11T15:45:00Z,Fjederholt Å - A18 (052386),0.508,-0.214
2021-01-11T15:30:00Z,Vorgod Å - Vandmøllen (055416),0.88,-0.147
2021-01-11T15:30:00Z,Skjern Å - Sandfeldvej (055414),0.951,-0.164
2021-01-11T15:30:00Z,Skjern Å - Gjaldbæk bro (017898),1.124,-0.006
2021-01-11T15:30:00Z,Skjern Å - Alergaard (001862),-4.294,-0.108
2021-01-11T15:30:00Z,Rind Å - Arnborg kirke (054757),0.858,-0.123
2021-01-11T15:30:00Z,Omme Å - Sønderskov bro (001855),-1.477,0.063
2021-01-11T15:30:00Z,Fjederholt Å - A18 (052386),0.504,-0.218
2021-01-11T15:15:00Z,Vorgod Å - Vandmøllen (055416),0.872,-0.155
2021-01-11T15:15:00Z,Skjern Å - Sandfeldvej (055414),0.952,-0.163
2021-01-11T15:15:00Z,Skjern Å - Gjaldbæk bro (017898),1.123,-0.007
2021-01-11T15:15:00Z,Skjern Å - Alergaard (001862),-4.301,-0.115
2021-01-11T15:15:00Z,Rind Å - Arnborg kirke (054757),0.853,-0.128
2021-01-11T15:15:00Z,Omme Å - Sønderskov bro (001855),-1.479,0.061
2021-01-11T15:15:00Z,Fjederholt Å - A18 (052386),0.501,-0.221
2021-01-11T15:00:00Z,Vorgod Å - Vandmøllen (055416),0.869,-0.158
2021-01-11T15:00:00Z,Skjern Å - Sandfeldvej (055414),0.949,-0.166
2021-01-11T15:00:00Z,Skjern Å - Gjaldbæk bro (017898),1.118,-0.012
2021-01-11T15:00:00Z,Skjern Å - Alergaard (001862),-4.298,-0.112
2021-01-11T15:00:00Z,Rind Å - Arnborg kirke (054757),0.854,-0.127
2021-01-11T15:00:00Z,Omme Å - Sønderskov bro (001855),-1.479,0.061
2021-01-11T15:00:00Z,Fjederholt Å - A18 (052386),0.501,-0.221
2021-01-11T14:45:00Z,Vorgod Å - Vandmøllen (055416),0.861,-0.166
2021-01-11T14:45:00Z,Skjern Å - Sandfeldvej (055414),0.95,-0.165
2021-01-11T14:45:00Z,Skjern Å - Gjaldbæk bro (017898),1.118,-0.012
2021-01-11T14:45:00Z,Skjern Å - Alergaard (001862),-4.306,-0.12
2021-01-11T14:45:00Z,Rind Å - Arnborg kirke (054757),0.853,-0.128
2021-01-11T14:45:00Z,Omme Å - Sønderskov bro (001855),-1.48,0.06
2021-01-11T14:45:00Z,Fjederholt Å - A18 (052386),0.497,-0.225
2021-01-11T14:30:00Z,Vorgod Å - Vandmøllen (055416),0.858,-0.169
2021-01-11T14:30:00Z,Skjern Å - Sandfeldvej (055414),0.948,-0.167
2021-01-11T14:30:00Z,Skjern Å - Gjaldbæk bro (017898),1.115,-0.015
2021-01-11T14:30:00Z,Skjern Å - Alergaard (001862),-4.303,-0.117
2021-01-11T14:30:00Z,Rind Å - Arnborg kirke (054757),0.851,-0.13
2021-01-11T14:30:00Z,Omme Å - Sønderskov bro (001855),-1.481,0.059
2021-01-11T14:30:00Z,Fjederholt Å - A18 (052386),0.496,-0.226
2021-01-11T14:15:00Z,Vorgod Å - Vandmøllen (055416),0.853,-0.174
2021-01-11T14:15:00Z,Skjern Å - Sandfeldvej (055414),0.945,-0.17
2021-01-11T14:15:00Z,Skjern Å - Gjaldbæk bro (017898),1.112,-0.018
2021-01-11T14:15:00Z,Skjern Å - Alergaard (001862),-4.305,-0.119
2021-01-11T14:15:00Z,Rind Å - Arnborg kirke (054757),0.849,-0.132
2021-01-11T14:15:00Z,Omme Å - Sønderskov bro (001855),-1.481,0.059
2021-01-11T14:15:00Z,Fjederholt Å - A18 (052386),0.495,-0.227
2021-01-11T14:00:00Z,Vorgod Å - Vandmøllen (055416),0.847,-0.18
2021-01-11T14:00:00Z,Skjern Å - Sandfeldvej (055414),0.945,-0.17
2021-01-11T14:00:00Z,Skjern Å - Gjaldbæk bro (017898),1.111,-0.019
2021-01-11T14:00:00Z,Skjern Å - Alergaard (001862),-4.308,-0.122
2021-01-11T14:00:00Z,Rind Å - Arnborg kirke (054757),0.847,-0.134
2021-01-11T14:00:00Z,Omme Å - Sønderskov bro (001855),-1.482,0.058
2021-01-11T14:00:00Z,Fjederholt Å - A18 (052386),0.492,-0.23
2021-01-11T13:45:00Z,Vorgod Å - Vandmøllen (055416),0.842,-0.185
2021-01-11T13:45:00Z,Skjern Å - Sandfeldvej (055414),0.945,-0.17
2021-01-11T13:45:00Z,Skjern Å - Gjaldbæk bro (017898),1.111,-0.019
2021-01-11T13:45:00Z,Skjern Å - Alergaard (001862),-4.308,-0.122
2021-01-11T13:45:00Z,Rind Å - Arnborg kirke (054757),0.843,-0.138
2021-01-11T13:45:00Z,Omme Å - Sønderskov bro (001855),-1.482,0.058
2021-01-11T13:45:00Z,Fjederholt Å - A18 (052386),0.493,-0.229
2021-01-11T13:30:00Z,Vorgod Å - Vandmøllen (055416),0.837,-0.19
2021-01-11T13:30:00Z,Skjern Å - Sandfeldvej (055414),0.944,-0.171
2021-01-11T13:30:00Z,Skjern Å - Gjaldbæk bro (017898),1.107,-0.023
2021-01-11T13:30:00Z,Skjern Å - Alergaard (001862),-4.312,-0.126
2021-01-11T13:30:00Z,Rind Å - Arnborg kirke (054757),0.843,-0.138
2021-01-11T13:30:00Z,Omme Å - Sønderskov bro (001855),-1.483,0.057
2021-01-11T13:30:00Z,Fjederholt Å - A18 (052386),0.492,-0.23
2021-01-11T13:15:00Z,Vorgod Å - Vandmøllen (055416),0.833,-0.194
