Date,Vorgod Å - Vandmøllen (055416),Skjern Å - Sandfeldvej (055414),Skjern Å - Alergaard (001862),Skjern Å - Gjaldbæk bro (017898),Rind Å - Arnborg kirke (054757),Omme Å - Sønderskov bro (001855),Fjederholt Å - A18 (052386)
2020-05-19T02:30:00Z,0.851174697875977,1.0746057891845702,-4.42076620101928,0.871944580078125,0.79503303527832,-1.8027346496582033,0.465
2020-05-19T02:15:00Z,0.851404876708984,1.07520935058594,-4.42642698287964,0.871128311157227,0.794256896972656,-1.80268391418457,0.466
2020-05-19T02:00:00Z,0.852777328491211,1.0759093475341799,-4.42566259384155,0.872079238891602,0.787659225463867,-1.8030122833251951,0.466
2020-05-19T01:45:00Z,0.852157363891602,1.0761572265625001,-4.42241010665893,0.8710436248779301,0.792316436767578,-1.802938278198242,0.467
2020-05-19T01:30:00Z,0.853953094482422,1.07654418945313,-4.429332714080809,0.871303482055664,0.789017639160156,-1.8026147918701172,0.467
2020-05-19T01:15:00Z,0.8534793090820311,1.0766860198974602,-4.43040334701538,0.871068572998047,0.791346130371094,-1.802678726196289,0.467
2020-05-19T01:00:00Z,0.854270629882813,1.0762686920166,-4.4311604881286595,0.871652679443359,0.795615310668945,-1.8027116088867192,0.46900000000000003
2020-05-19T00:45:00Z,0.8537929534912111,1.07578170776367,-4.42920598983764,0.871347732543945,0.78998779296875,-1.8023154144287112,0.468
2020-05-19T00:30:00Z,0.8531900024414061,1.07532356262207,-4.43082410812378,0.870417022705078,0.7892116546630861,-1.8024500732421873,0.46900000000000003
2020-05-19T00:15:00Z,0.854956436157227,1.07423805236816,-4.432306346893309,0.870703735351563,0.7946449279785159,-1.8024629669189451,0.468
2020-05-19T00:00:00Z,0.854955368041992,1.07336463928223,-4.4339186668396,0.869686126708984,0.788629531860352,-1.802483947753906,0.46900000000000003
2020-05-18T23:45:00Z,0.8550486755371091,1.07208450317383,-4.4327393913268995,0.869541168212891,0.787659225463867,-1.8025890808105471,0.46900000000000003
2020-05-18T23:30:00Z,0.855414428710938,1.0704727172851598,-4.43160833358764,0.869032287597656,0.793480682373047,-1.802685134887695,0.468
2020-05-18T23:15:00Z,0.856142196655273,1.0688438415527302,-4.43350233078003,0.870168609619141,0.7907640075683591,-1.8031110839843751,0.46900000000000003
2020-05-18T23:00:00Z,0.8550670623779301,1.06677688598633,-4.4351898765563895,0.870156555175781,0.7894057464599611,-1.802734802246094,0.468
2020-05-18T22:45:00Z,0.856256332397461,1.06486488342285,-4.433215923309319,0.86977912902832,0.7857187652587889,-1.803002899169922,0.46900000000000003
2020-05-18T22:30:00Z,0.856374893188477,1.06213157653809,-4.43758245468139,0.869859085083008,0.791734313964844,-1.802935989379883,0.468
2020-05-18T22:15:00Z,0.857615509033203,1.05952156066895,-4.432165203094479,0.8701848602294919,0.7907640075683591,-1.8033418731689452,0.467
2020-05-18T22:00:00Z,0.8571846008300781,1.05666931152344,-4.4313895225524895,0.87062370300293,0.7855247497558591,-1.803588607788086,0.466
2020-05-18T21:45:00Z,0.8567893981933591,1.0529439544677701,-4.431288890838619,0.8695963287353521,0.791734313964844,-1.803971527099609,0.466
2020-05-18T21:30:00Z,0.857407684326172,1.04910934448242,-4.433498973846429,0.86978401184082,0.7894057464599611,-1.804923980712891,0.465
2020-05-18T21:15:00Z,0.858015441894531,1.0448686981201198,-4.43844602584839,0.868989562988281,0.786300888061523,-1.8054336242675781,0.464
2020-05-18T21:00:00Z,0.857697906494141,1.04001831054688,-4.43730184555053,0.868240509033203,0.78998779296875,-1.805370376586914,0.464
2020-05-18T20:45:00Z,0.8569489288330081,1.03474578857422,-4.43863943099975,0.86821662902832,0.784942626953125,-1.8053708343505863,0.463
2020-05-18T20:30:00Z,0.8585693359375001,1.02936294555664,-4.43500242233276,0.8681535339355471,0.787853393554688,-1.8058173065185552,0.462
2020-05-18T20:15:00Z,0.859476928710938,1.02359474182129,-4.432430477142329,0.866501235961914,0.7833901214599611,-1.8061412506103522,0.461
2020-05-18T20:00:00Z,0.858970642089844,1.01750869750977,-4.43255239486694,0.8671569061279301,0.7870771026611331,-1.8066328125000002,0.461
2020-05-18T19:45:00Z,0.85887565612793,1.01167030334473,-4.4332285118103,0.8659329986572271,0.78280799865722706,-1.806945388793945,0.459
2020-05-18T19:30:00Z,0.8594142913818361,1.00551040649414,-4.43572050094604,0.866417846679688,0.784748611450195,-1.8072995452880862,0.458
2020-05-18T19:15:00Z,0.859377975463867,0.999369049072266,-4.43573858261108,0.865516967773438,0.7822259521484379,-1.807731979370117,0.458
2020-05-18T19:00:00Z,0.858832931518555,0.993377685546875,-4.43534368515014,0.86522834777832,0.7822259521484379,-1.8080578308105473,0.457
2020-05-18T18:45:00Z,0.859023208618164,0.987742462158203,-4.433582134246819,0.864633636474609,0.7793151855468751,-1.808410461425781,0.457
2020-05-18T18:30:00Z,0.860913925170898,0.982653503417969,-4.435622463226309,0.8637960815429689,0.782031860351563,-1.808544509887695,0.456
2020-05-18T18:15:00Z,0.859686050415039,0.977870712280273,-4.43253202438354,0.862610855102539,0.7806735992431639,-1.8086608581542971,0.456
2020-05-18T18:00:00Z,0.857631683349609,0.973232269287109,-4.4389454460144,0.861763153076172,0.779703216552734,-1.8090768890380862,0.454
2020-05-18T17:45:00Z,0.8580276489257811,0.9691510009765629,-4.4304442405700595,0.861219635009766,0.776598587036133,-1.8092477111816412,0.455
2020-05-18T17:30:00Z,0.8558274078369139,0.965576553344727,-4.43679853439331,0.8589630126953129,0.7800914764404301,-1.8096201782226562,0.455
2020-05-18T17:15:00Z,0.857139358520508,0.9625560760498051,-4.43834707260131,0.85964225769043,0.776598587036133,-1.8098215942382812,0.455
2020-05-18T17:00:00Z,0.8551560974121091,0.9598355865478521,-4.44037420272827,0.857906799316406,0.77892707824707,-1.8103586273193362,0.454
2020-05-18T16:45:00Z,0.852188034057617,0.9576847076416021,-4.43873884201049,0.8579077148437501,0.77368782043457,-1.8112025909423832,0.454
2020-05-18T16:30:00Z,0.85331657409668,0.955865707397461,-4.4323923301696695,0.8568349456787111,0.777180709838867,-1.811033142089844,0.454
2020-05-18T16:15:00Z,0.853058853149414,0.95470085144043,-4.43434309005737,0.857098007202148,0.775240173339844,-1.811280792236328,0.454
2020-05-18T16:00:00Z,0.84974739074707,0.95276611328125,-4.438381710052489,0.8573476409912111,0.775046157836914,-1.8114020996093751,0.454
2020-05-18T15:45:00Z,0.848239898681641,0.952022171020508,-4.4395523643493595,0.8565708923339841,0.773881912231445,-1.8114081268310551,0.453
2020-05-18T15:30:00Z,0.847428359985352,0.9499267578125,-4.4381886100768995,0.856090240478516,0.773299789428711,-1.812053497314453,0.455
2020-05-18T15:15:00Z,0.8469677734375001,0.947894897460938,-4.43639318466186,0.85581169128418,0.76922477722168,-1.812120788574219,0.454
2020-05-18T15:00:00Z,0.847031326293945,0.945561218261719,-4.43904981613159,0.8537790679931639,0.771747283935547,-1.81267643737793,0.454
2020-05-18T14:45:00Z,0.845741424560547,0.944153366088867,-4.438614177703849,0.854161834716797,0.769030685424805,-1.8127524261474612,0.454
2020-05-18T14:30:00Z,0.844217071533203,0.9425520324707031,-4.442605266571039,0.8520228576660159,0.765925903320313,-1.812654922485352,0.454
2020-05-18T14:15:00Z,0.843990325927734,0.94067024230957,-4.44273092269897,0.852284164428711,0.767284240722656,-1.8131417541503911,0.453
2020-05-18T14:00:00Z,0.84227180480957,0.938380355834961,-4.44187505722046,0.851875305175781,0.766896133422852,-1.81249836730957,0.454
2020-05-18T13:45:00Z,0.841264038085938,0.9367715454101561,-4.43715658187866,0.850086364746094,0.764179382324219,-1.8130194549560552,0.454
2020-05-18T13:30:00Z,0.840991744995117,0.935713806152344,-4.43713254928589,0.849164962768555,0.7674782562255861,-1.812949035644531,0.453
2020-05-18T13:15:00Z,0.840964202880859,0.9344664001464841,-4.44677610397339,0.849217681884766,0.766314010620117,-1.8130438690185553,0.453
2020-05-18T13:00:00Z,0.840948104858398,0.9335468292236331,-4.438708095550529,0.849846801757813,0.765537872314453,-1.8130585937500001,0.453
2020-05-18T12:45:00Z,0.840632705688477,0.932576751708984,-4.44378019332885,0.849086685180664,0.76282112121582,-1.8133140258789062,0.452
2020-05-18T12:30:00Z,0.8394509887695311,0.931467514038086,-4.4392742729187,0.848496246337891,0.764373474121094,-1.8134445648193362,0.452
2020-05-18T12:15:00Z,0.8384632873535159,0.9312770080566409,-4.44308561325073,0.847319717407227,0.760686492919922,-1.8137533264160162,0.451
2020-05-18T12:00:00Z,0.838623580932617,0.931163024902344,-4.44561521530151,0.846240692138672,0.7626271057128909,-1.813597763061523,0.448
2020-05-18T11:45:00Z,0.8382289886474611,0.931642456054688,-4.44348920822143,0.845949401855469,0.76806037902832,-1.8140330963134772,0.443
2020-05-18T11:30:00Z,0.8379018402099611,0.930693817138672,-4.44647802352905,0.845010986328125,0.760686492919922,-1.8139973907470701,0.441
2020-05-18T11:15:00Z,0.8375016021728521,0.9312924957275389,-4.44212789535522,0.8451015472412111,0.760492477416992,-1.8140545349121093,0.441
2020-05-18T11:00:00Z,0.837149810791016,0.930589904785156,-4.44624959945678,0.844390411376953,0.754865188598633,-1.8139715270996093,0.439
2020-05-18T10:45:00Z,0.836496429443359,0.928791732788086,-4.44791692733764,0.843771362304688,0.756999588012695,-1.8149463348388672,0.439
2020-05-18T10:30:00Z,0.836643218994141,0.9272544097900389,-4.44340894699096,0.842090759277344,0.7560294342041021,-1.815217712402344,0.437
2020-05-18T10:15:00Z,0.837063980102539,0.926184234619141,-4.44651708602905,0.842370986938477,0.7537009429931639,-1.8156691436767582,0.436
2020-05-18T10:00:00Z,0.836447525024414,0.9249684906005861,-4.4536744499206495,0.841588745117188,0.7500140380859379,-1.816252029418945,0.436
2020-05-18T09:45:00Z,0.8354466247558591,0.9237010955810551,-4.45014814376831,0.841040496826172,0.753312835693359,-1.817068908691406,0.434
2020-05-18T09:30:00Z,0.8351023101806639,0.921616744995117,-4.445655956268309,0.8410291290283199,0.7507901763916021,-1.8180652313232422,0.435
2020-05-18T09:15:00Z,0.8330300140380861,0.919676513671875,-4.4480132865905695,0.8400320434570311,0.749625930786133,-1.8183718566894531,0.435
2020-05-18T09:00:00Z,0.831286697387695,0.9186669921875,-4.4481015586853,0.840128326416016,0.751372299194336,-1.8190250854492191,0.434
2020-05-18T08:45:00Z,0.831562957763672,0.91856575012207,-4.45397092819214,0.839948120117188,0.749431762695313,-1.819495056152344,0.434
2020-05-18T08:30:00Z,0.830663375854492,0.919043807983398,-4.45189100265503,0.838596115112305,0.745744934082031,-1.8196375732421872,0.434
2020-05-18T08:15:00Z,0.829808349609375,0.919241180419922,-4.45184514999389,0.837593688964844,0.747103271484375,-1.8203443603515623,0.434
2020-05-18T08:00:00Z,0.830379257202148,0.919595947265625,-4.4507187461853,0.8384105682373051,0.749431762695313,-1.820873229980469,0.434
2020-05-18T07:45:00Z,0.829440155029297,0.920040435791016,-4.4501943778991695,0.838324813842773,0.750402069091797,-1.821517379760742,0.434
2020-05-18T07:30:00Z,0.8297673034667971,0.9208275604248051,-4.4591747093200595,0.837805480957031,0.7507901763916021,-1.821966979980469,0.433
2020-05-18T07:15:00Z,0.827591705322266,0.9207763671875,-4.456190700531,0.8378322601318361,0.750596160888672,-1.8224029235839843,0.434
2020-05-18T07:00:00Z,0.828408126831055,0.9208950042724611,-4.45556058883667,0.8379335784912111,0.750596160888672,-1.8224873046875,0.433
2020-05-18T06:45:00Z,0.8281062316894531,0.920869293212891,-4.453827724456779,0.836874160766602,0.749431762695313,-1.82288037109375,0.433
2020-05-18T06:30:00Z,0.8275891113281251,0.9208609771728521,-4.45768758773803,0.837359237670898,0.749431762695313,-1.822896774291992,0.434
2020-05-18T06:15:00Z,0.828307418823242,0.921466217041016,-4.45161855697631,0.8375768280029301,0.7443865203857419,-1.8229838256835942,0.434
2020-05-18T06:00:00Z,0.827118988037109,0.921931762695313,-4.44977758407592,0.83787109375,0.7455507659912111,-1.8230844573974612,0.434
2020-05-18T05:45:00Z,0.828015060424805,0.922511444091797,-4.4596618461608895,0.836901550292969,0.745939025878906,-1.8234940795898442,0.433
2020-05-18T05:30:00Z,0.82644493103027294,0.923055419921875,-4.45354848861694,0.837192535400391,0.7455507659912111,-1.824230926513672,0.433
2020-05-18T05:15:00Z,0.8264007568359379,0.923629989624023,-4.45138975143432,0.837798614501953,0.749625930786133,-1.8243798522949222,0.433
2020-05-18T05:00:00Z,0.826365966796875,0.9238761138916021,-4.45825674057006,0.837938003540039,0.748849639892578,-1.8245787506103521,0.433
2020-05-18T04:45:00Z,0.8275535583496091,0.9241698455810551,-4.45361120223999,0.8373200225830081,0.746521148681641,-1.8247620086669922,0.433
2020-05-18T04:30:00Z,0.8270323944091801,0.924638442993164,-4.455202465057369,0.838254318237305,0.747103271484375,-1.825039260864258,0.434
2020-05-18T04:15:00Z,0.827561645507813,0.92481201171875,-4.45088361740112,0.837470092773438,0.744580612182617,-1.825365798950195,0.434
2020-05-18T04:00:00Z,0.827750930786133,0.9252049255371091,-4.451990566253659,0.837326202392578,0.745939025878906,-1.825755432128906,0.434
2020-05-18T03:45:00Z,0.82734130859375,0.925303344726563,-4.45534879684448,0.837474822998047,0.751372299194336,-1.8259921722412111,0.433
2020-05-18T03:30:00Z,0.828199081420898,0.925439529418945,-4.45216787338256,0.8376464080810551,0.747879409790039,-1.8264224700927731,0.433
2020-05-18T03:15:00Z,0.827345886230469,0.9257835388183591,-4.45926694869995,0.837873992919922,0.748655548095703,-1.8266694335937501,0.433
2020-05-18T03:00:00Z,0.826732559204102,0.9257944488525389,-4.45602781295776,0.837811431884766,0.748461532592773,-1.8269383697509771,0.433
2020-05-18T02:45:00Z,0.827544174194336,0.925715484619141,-4.45644002914428,0.8381016540527341,0.747685394287109,-1.827037094116211,0.434
2020-05-18T02:30:00Z,0.827555694580078,0.925696640014648,-4.4550474357604894,0.8387437438964841,0.750596160888672,-1.8268301849365232,0.434
2020-05-18T02:15:00Z,0.826395263671875,0.925781097412109,-4.45479139328003,0.8381292724609379,0.7469091796875,-1.8267572479248053,0.433
2020-05-18T02:00:00Z,0.826232070922852,0.9258929443359379,-4.45622640609741,0.838003616333008,0.7490436553955081,-1.8269652252197273,0.434
2020-05-18T01:45:00Z,0.82576789855957,0.9259491729736331,-4.45120908737182,0.839339447021484,0.750208053588867,-1.8268768005371092,0.434
2020-05-18T01:30:00Z,0.826848373413086,0.925949783325195,-4.45415929794311,0.839247360229492,0.747685394287109,-1.826757095336914,0.434
2020-05-18T01:15:00Z,0.827185745239258,0.9259206390380861,-4.4509959220886195,0.839559173583984,0.745744934082031,-1.8270430450439452,0.435
2020-05-18T01:00:00Z,0.82572151184082,0.92588020324707,-4.45138395309448,0.841154174804688,0.7480734252929689,-1.8272182159423833,0.435
2020-05-18T00:45:00Z,0.8265250396728521,0.925720672607422,-4.45455862045288,0.841581726074219,0.7474913024902341,-1.8273314361572273,0.434
2020-05-18T00:30:00Z,0.825694198608398,0.925952682495117,-4.4547438621521,0.841710739135742,0.7474913024902341,-1.8275623779296872,0.435
2020-05-18T00:15:00Z,0.826746597290039,0.926002502441406,-4.45594793319702,0.8409882354736331,0.745744934082031,-1.8272381286621093,0.435
2020-05-18T00:00:00Z,0.8269374084472659,0.926080474853516,-4.4504247093200595,0.841591796875,0.7438043975830081,-1.8270523529052731,0.435
2020-05-17T23:45:00Z,0.826765594482422,0.926290283203125,-4.4550050926208495,0.841561660766602,0.745356750488281,-1.8268876342773441,0.434
2020-05-17T23:30:00Z,0.826107940673828,0.926665496826172,-4.45081495285034,0.841726379394531,0.7469091796875,-1.8269978027343752,0.435
2020-05-17T23:15:00Z,0.826397857666016,0.92708984375,-4.450681056976309,0.84161262512207,0.745939025878906,-1.827054565429687,0.435
2020-05-17T23:00:00Z,0.8270978546142581,0.9275259399414061,-4.45133474349975,0.841232147216797,0.745744934082031,-1.8269926147460942,0.435
2020-05-17T22:45:00Z,0.8257172393798831,0.927639007568359,-4.448496761322019,0.842111587524414,0.748461532592773,-1.8270689086914063,0.435
2020-05-17T22:30:00Z,0.8257224273681639,0.928437194824219,-4.45024221420288,0.841766052246094,0.745356750488281,-1.8269017486572272,0.436
2020-05-17T22:15:00Z,0.825777130126953,0.9290583801269531,-4.4503761100769,0.842362289428711,0.748849639892578,-1.8264543609619142,0.436
2020-05-17T22:00:00Z,0.825896987915039,0.929239196777344,-4.44916219711303,0.842050476074219,0.746521148681641,-1.8265546875000003,0.435
2020-05-17T21:45:00Z,0.82478401184082,0.929363479614258,-4.4500443840026795,0.843164291381836,0.748267517089844,-1.826173446655273,0.435
2020-05-17T21:30:00Z,0.824966049194336,0.928481597900391,-4.44999700546264,0.8439348602294919,0.749237670898438,-1.8263101654052731,0.435
2020-05-17T21:15:00Z,0.825075149536133,0.927876205444336,-4.44914426803589,0.8429196929931639,0.749237670898438,-1.8272428588867191,0.436
2020-05-17T21:00:00Z,0.823879241943359,0.9273570251464841,-4.45194707870483,0.8439636993408199,0.747103271484375,-1.8278073577880862,0.436
2020-05-17T20:45:00Z,0.8254463195800781,0.927759017944336,-4.44571722030639,0.842800369262695,0.74671516418457,-1.828543441772461,0.435
2020-05-17T20:30:00Z,0.825135116577148,0.928583984375,-4.4567547416687,0.842720642089844,0.749625930786133,-1.8284731750488281,0.435
2020-05-17T20:15:00Z,0.824860687255859,0.928900985717773,-4.4499162864685,0.8429848480224611,0.747685394287109,-1.8290834503173832,0.436
2020-05-17T20:00:00Z,0.825105819702148,0.929302215576172,-4.452306880950919,0.84354248046875,0.7439984893798831,-1.829282348632812,0.436
2020-05-17T19:45:00Z,0.826177215576172,0.929538116455078,-4.44909910202026,0.843053359985352,0.7507901763916021,-1.829889495849609,0.436
2020-05-17T19:30:00Z,0.824754333496094,0.9292519378662111,-4.44969259262085,0.843559188842773,0.748849639892578,-1.8294087677001951,0.436
2020-05-17T19:15:00Z,0.82469856262207,0.929526977539063,-4.45144781112671,0.8440822601318361,0.746327056884766,-1.8291608123779302,0.436
2020-05-17T19:00:00Z,0.823482818603516,0.930422286987305,-4.450185680389399,0.843561019897461,0.7474913024902341,-1.8296099548339841,0.436
2020-05-17T18:45:00Z,0.824889144897461,0.9310180664062501,-4.44217741012573,0.8428017425537111,0.746327056884766,-1.829186447143555,0.437
2020-05-17T18:30:00Z,0.8249400329589841,0.931555252075195,-4.44716039657592,0.844598541259766,0.749431762695313,-1.8293839721679692,0.436
2020-05-17T18:15:00Z,0.824351501464844,0.931285171508789,-4.44663496017456,0.845184020996094,0.7474913024902341,-1.8288530426025391,0.438
2020-05-17T18:00:00Z,0.825028305053711,0.930707931518555,-4.45120023727417,0.845556488037109,0.746327056884766,-1.8289354400634772,0.437
2020-05-17T17:45:00Z,0.824983520507813,0.931430282592773,-4.4540166282653795,0.847990417480469,0.746521148681641,-1.8282964782714841,0.437
2020-05-17T17:30:00Z,0.8250247955322271,0.932263946533203,-4.44650899887085,0.845725250244141,0.748267517089844,-1.828687026977539,0.437
2020-05-17T17:15:00Z,0.824743118286133,0.93302490234375,-4.44787275314331,0.848394241333008,0.748849639892578,-1.8280799560546872,0.437
2020-05-17T17:00:00Z,0.824819564819336,0.9338718414306639,-4.4457169151306095,0.848133544921875,0.748461532592773,-1.8278660278320311,0.437
2020-05-17T16:45:00Z,0.826088485717773,0.9343097686767581,-4.44924573898315,0.850438461303711,0.749237670898438,-1.8280933074951171,0.436
2020-05-17T16:30:00Z,0.825373229980469,0.935203247070313,-4.44676824569702,0.8508332061767581,0.747685394287109,-1.8270743255615232,0.437
2020-05-17T16:15:00Z,0.824752197265625,0.935263137817383,-4.4470046806335395,0.850334854125977,0.747297286987305,-1.8273518066406251,0.437
2020-05-17T16:00:00Z,0.82631233215332,0.9357514953613281,-4.44491827011108,0.849635696411133,0.747103271484375,-1.828023727416992,0.438
2020-05-17T15:45:00Z,0.825174179077148,0.936030731201172,-4.44629384994506,0.851432189941406,0.749237670898438,-1.8281638031005862,0.438
2020-05-17T15:30:00Z,0.823793716430664,0.9365498352050781,-4.4435246086120594,0.8516180419921879,0.752536544799805,-1.8279067687988282,0.438
2020-05-17T15:15:00Z,0.8249506378173831,0.93765098571777306,-4.44082960128784,0.8507469177246091,0.749625930786133,-1.827922866821289,0.437
2020-05-17T15:00:00Z,0.824336318969727,0.937773132324219,-4.446137218475339,0.8528470611572271,0.750984191894531,-1.8281148986816411,0.437
2020-05-17T14:45:00Z,0.825187072753906,0.939062805175781,-4.44373594284057,0.850746765136719,0.749237670898438,-1.827319610595703,0.438
2020-05-17T14:30:00Z,0.8246531677246091,0.9396984100341801,-4.43688413619995,0.8511974334716801,0.7521484375,-1.827182968139648,0.438
2020-05-17T14:15:00Z,0.823666534423828,0.940490036010742,-4.442682323455809,0.851468811035156,0.749625930786133,-1.8275738220214843,0.437
2020-05-17T14:00:00Z,0.825597076416016,0.941395645141602,-4.43944730758667,0.85076774597168,0.749819946289063,-1.8283563690185551,0.439
2020-05-17T13:45:00Z,0.824490432739258,0.942176208496094,-4.444490337371819,0.852098083496094,0.751566314697266,-1.8279798583984372,0.438
2020-05-17T13:30:00Z,0.824242248535156,0.943279418945313,-4.4389316368103,0.8485157012939449,0.7523425292968751,-1.828459365844727,0.439
2020-05-17T13:15:00Z,0.826111907958984,0.943696365356445,-4.44395933151245,0.85027099609375,0.754088973999023,-1.8293542175292972,0.439
2020-05-17T13:00:00Z,0.824469299316406,0.944952239990234,-4.445331707000729,0.848514785766602,0.753506851196289,-1.828723190307617,0.438
2020-05-17T12:45:00Z,0.825363082885742,0.945095672607422,-4.43797994613647,0.8502444458007811,0.752730560302734,-1.8285932617187501,0.438
2020-05-17T12:30:00Z,0.8253141021728521,0.946187896728516,-4.4421447563171395,0.849012145996094,0.752924652099609,-1.829424255371094,0.439
2020-05-17T12:15:00Z,0.82543785095214794,0.94728645324707,-4.44298772811889,0.848600158691406,0.752730560302734,-1.829395416259766,0.439
2020-05-17T12:00:00Z,0.8268772125244139,0.947650527954102,-4.44151311874389,0.848949966430664,0.751372299194336,-1.8283516387939451,0.439
2020-05-17T11:45:00Z,0.826001739501953,0.949413452148438,-4.44380323410034,0.8481037139892581,0.752730560302734,-1.827789123535156,0.439
2020-05-17T11:30:00Z,0.8276292419433591,0.9495654296875,-4.44205450057983,0.847290496826172,0.755641326904297,-1.8273133544921871,0.439
2020-05-17T11:15:00Z,0.826822509765625,0.9507697296142581,-4.4402877616882295,0.84754623413085906,0.753118667602539,-1.8267598419189452,0.439
2020-05-17T11:00:00Z,0.8258148193359379,0.951602325439453,-4.44195188522339,0.847686462402344,0.75758186340332,-1.826744277954102,0.438
2020-05-17T10:45:00Z,0.827164306640625,0.9525316619873051,-4.43547361373901,0.848973846435547,0.7537009429931639,-1.8258765106201171,0.439
2020-05-17T10:30:00Z,0.828451614379883,0.9537189483642581,-4.44503614425659,0.8473847198486331,0.753312835693359,-1.8261089782714843,0.439
2020-05-17T10:15:00Z,0.8273619842529301,0.9540684509277341,-4.449356365203849,0.8467629241943361,0.756611557006836,-1.8260441284179691,0.438
2020-05-17T10:00:00Z,0.827964630126953,0.9554357147216801,-4.44372259140014,0.8457863616943361,0.757775955200195,-1.825157363891602,0.439
2020-05-17T09:45:00Z,0.828239364624023,0.956593551635742,-4.43831228256225,0.84582405090332,0.755253219604492,-1.824915588378906,0.438
2020-05-17T09:30:00Z,0.830349273681641,0.9578307342529301,-4.44202436447143,0.846086273193359,0.7587461090087889,-1.8245427398681642,0.439
2020-05-17T09:15:00Z,0.829846649169922,0.959070358276367,-4.44072172164917,0.844067687988281,0.755447311401367,-1.8249168090820311,0.439
2020-05-17T09:00:00Z,0.828664627075195,0.959193267822266,-4.44782079696655,0.842800979614258,0.754865188598633,-1.8250578002929692,0.437
2020-05-17T08:45:00Z,0.830020065307617,0.960365447998047,-4.43982694625854,0.842904891967773,0.7585520935058591,-1.8240050964355472,0.437
2020-05-17T08:30:00Z,0.829555969238281,0.961137313842773,-4.43905424118042,0.845983123779297,0.759134216308594,-1.824049652099609,0.438
2020-05-17T08:15:00Z,0.82900276184082,0.962082138061523,-4.44692014694214,0.843874053955078,0.756805572509766,-1.8237542419433592,0.438
2020-05-17T08:00:00Z,0.8300795745849611,0.964499359130859,-4.44744604110717,0.841864395141602,0.7585520935058591,-1.8246661071777341,0.437
2020-05-17T07:45:00Z,0.829438095092773,0.9645273590087889,-4.4485305595397895,0.843506927490234,0.759328231811523,-1.825017974853516,0.438
2020-05-17T07:30:00Z,0.829419403076172,0.965629577636719,-4.44519422531128,0.841549682617188,0.754283065795898,-1.825256088256836,0.437
2020-05-17T07:15:00Z,0.831124572753906,0.966506042480469,-4.4470796012878395,0.840829772949219,0.759522323608398,-1.8253732757568362,0.438
2020-05-17T07:00:00Z,0.829883728027344,0.967085571289063,-4.447878246307369,0.840730819702148,0.7597163391113281,-1.8259421997070313,0.438
2020-05-17T06:45:00Z,0.829183120727539,0.9685634613037111,-4.4475033378601,0.839021682739258,0.7589402008056639,-1.8258259277343751,0.437
2020-05-17T06:30:00Z,0.830863952636719,0.969537734985352,-4.45073835372924,0.839207382202148,0.760492477416992,-1.8249657135009771,0.438
2020-05-17T06:15:00Z,0.829456176757813,0.971201934814453,-4.44953275680542,0.841085357666016,0.759328231811523,-1.8254276733398442,0.438
2020-05-17T06:00:00Z,0.830216674804688,0.971470108032227,-4.44932081222534,0.838614807128906,0.7587461090087889,-1.8258856658935552,0.438
2020-05-17T05:45:00Z,0.829808197021484,0.971898727416992,-4.450301647186279,0.8372829437255861,0.7610747528076169,-1.8265185241699222,0.439
2020-05-17T05:30:00Z,0.83089599609375,0.9729161834716801,-4.4494481468200595,0.838487319946289,0.7589402008056639,-1.82678303527832,0.438
2020-05-17T05:15:00Z,0.83083740234375,0.973827285766602,-4.45302122116089,0.836421051025391,0.759910354614258,-1.8264255218505863,0.439
2020-05-17T05:00:00Z,0.830031890869141,0.975178451538086,-4.45480176925659,0.8356732940673831,0.760492477416992,-1.826594665527344,0.439
2020-05-17T04:45:00Z,0.8310118103027341,0.9758038330078129,-4.4561047172546395,0.835224609375,0.7597163391113281,-1.8257428436279302,0.439
2020-05-17T04:30:00Z,0.8299367523193361,0.9764076995849611,-4.454334087371819,0.8346683502197271,0.759910354614258,-1.825602081298828,0.437
2020-05-17T04:15:00Z,0.8314301300048831,0.9775169372558591,-4.457113475799559,0.834736709594727,0.7622389984130861,-1.8247920684814452,0.439
2020-05-17T04:00:00Z,0.831125640869141,0.978211975097656,-4.45379796981811,0.8331802368164061,0.7618508911132811,-1.8247140960693362,0.44
2020-05-17T03:45:00Z,0.831603012084961,0.979250106811523,-4.4545750236511195,0.834537048339844,0.759328231811523,-1.824209335327148,0.439
2020-05-17T03:30:00Z,0.831666870117188,0.980324401855469,-4.455536403656,0.833690643310547,0.7583580780029301,-1.8236172180175783,0.44
2020-05-17T03:15:00Z,0.8323683929443361,0.98124153137207,-4.45876638412475,0.834088821411133,0.760686492919922,-1.822831008911133,0.439
2020-05-17T03:00:00Z,0.832961196899414,0.9818601226806639,-4.45357053756714,0.834792938232422,0.76301513671875,-1.8229384307861332,0.44
2020-05-17T02:45:00Z,0.832448501586914,0.98294677734375,-4.45382078170776,0.833412780761719,0.7657318878173831,-1.822535446166992,0.44
2020-05-17T02:30:00Z,0.832616882324219,0.983687362670898,-4.45466360092163,0.833033981323242,0.76282112121582,-1.8225156860351561,0.44
2020-05-17T02:15:00Z,0.832823944091797,0.9844072723388669,-4.455770092010489,0.8341591644287111,0.7601044464111331,-1.823077285766602,0.44
2020-05-17T02:00:00Z,0.8320578002929689,0.985037612915039,-4.46230024337768,0.832030944824219,0.759328231811523,-1.8233482055664063,0.441
